observation,mode,temperature_degC,humidity_pct,measured_frequency_hz,true_environment_shift_fraction,source
11,1,36.19611795490476,64.91381676099532,1.305694194070058,-0.015751244894431173,illustrative
11,2,36.19611795490476,64.91381676099532,4.006133291370873,-0.017011344485985666,illustrative
11,3,36.19611795490476,64.91381676099532,6.649534844094477,-0.01827144407754016,illustrative
11,4,36.19611795490476,64.91381676099532,13.85460622618978,-0.019531543669094653,illustrative
12,1,34.75619679074744,56.217463995716216,1.3007844900899543,-0.016749461713221517,illustrative
12,2,34.75619679074744,56.217463995716216,3.9985291571701693,-0.01808941865027924,illustrative
12,3,34.75619679074744,56.217463995716216,6.588925258239632,-0.01942937558733696,illustrative
12,4,34.75619679074744,56.217463995716216,14.088888043279626,-0.020769332524394682,illustrative
13,1,33.687990886476314,54.8820557363986,1.3022322640979742,-0.015435047972223639,illustrative
13,2,33.687990886476314,54.8820557363986,4.089246853448284,-0.01666985181000153,illustrative
13,3,33.687990886476314,54.8820557363986,6.621621768442009,-0.01790465564777942,illustrative
13,4,33.687990886476314,54.8820557363986,13.958421424979239,-0.01913945948555731,illustrative
14,1,36.13145055154497,56.3368153064991,1.2832231818754065,-0.01923126938183748,illustrative
14,2,36.13145055154497,56.3368153064991,3.982043156082419,-0.020769770932384482,illustrative
14,3,36.13145055154497,56.3368153064991,6.589036388778639,-0.022308272482931477,illustrative
14,4,36.13145055154497,56.3368153064991,14.09107794270757,-0.023846774033478475,illustrative
15,1,33.56946108339778,52.663230292262085,1.304695596940539,-0.016163793293916883,illustrative
15,2,33.56946108339778,52.663230292262085,3.978511413646038,-0.017456896757430236,illustrative
15,3,33.56946108339778,52.663230292262085,6.542777665825532,-0.018750000220943582,illustrative
15,4,33.56946108339778,52.663230292262085,14.182993824826209,-0.020043103684456935,illustrative
16,1,34.34589822669422,51.416388131760485,1.3096579105975366,-0.01803616749452159,illustrative
16,2,34.34589822669422,51.416388131760485,3.902433415260611,-0.019479060894083317,illustrative
16,3,34.34589822669422,51.416388131760485,6.670504643998326,-0.020921954293645042,illustrative
16,4,34.34589822669422,51.416388131760485,13.773530315958908,-0.02236484769320677,illustrative
17,1,33.60264470004612,52.853229099002,1.3006182004074662,-0.016140771749703457,illustrative
17,2,33.60264470004612,52.853229099002,3.9812780210916845,-0.017432033489679734,illustrative
17,3,33.60264470004612,52.853229099002,6.6400327419356,-0.01872329522965601,illustrative
17,4,33.60264470004612,52.853229099002,13.823531161691893,-0.020014556969632287,illustrative
18,1,33.13395291871813,51.18603559609747,1.3088663265477416,-0.0160461944423535,illustrative
18,2,33.13395291871813,51.18603559609747,4.052409252970381,-0.017329889997741783,illustrative
18,3,33.13395291871813,51.18603559609747,6.673428472945481,-0.01861358555313006,illustrative
18,4,33.13395291871813,51.18603559609747,14.064372628179365,-0.01989728110851834,illustrative
19,1,31.274339391705567,50.59502203023425,1.2861898251420492,-0.013292464190175582,illustrative
19,2,31.274339391705567,50.59502203023425,4.039433966416755,-0.01435586132538963,illustrative
19,3,31.274339391705567,50.59502203023425,6.653699707473202,-0.015419258460603675,illustrative
19,4,31.274339391705567,50.59502203023425,14.064466845475717,-0.01648265559581772,illustrative
20,1,31.897104464001604,53.08773569674387,1.2903295417406484,-0.013223888711966636,illustrative
20,2,31.897104464001604,53.08773569674387,4.029869507184072,-0.014281799808923969,illustrative
20,3,31.897104464001604,53.08773569674387,6.712484556016,-0.015339710905881297,illustrative
20,4,31.897104464001604,53.08773569674387,14.138520349207829,-0.01639762200283863,illustrative
21,1,30.62965340824507,53.6946932742988,1.3214888651150973,-0.011006399020340318,illustrative
21,2,30.62965340824507,53.6946932742988,4.091833150694213,-0.011886910941967544,illustrative
21,3,30.62965340824507,53.6946932742988,6.614408266125005,-0.012767422863594767,illustrative
21,4,30.62965340824507,53.6946932742988,14.076746324049523,-0.013647934785221994,illustrative
22,1,29.61458873577077,54.03641057413981,1.300054955863436,-0.009372206077577423,illustrative
22,2,29.61458873577077,54.03641057413981,4.065365701777958,-0.010121982563783617,illustrative
22,3,29.61458873577077,54.03641057413981,6.548442357486745,-0.010871759049989809,illustrative
22,4,29.61458873577077,54.03641057413981,13.919926070814649,-0.011621535536196005,illustrative
23,1,28.54892524617946,49.481337165174,1.287963054666559,-0.009797965877990072,illustrative
23,2,28.54892524617946,49.481337165174,4.084708720422345,-0.010581803148229279,illustrative
23,3,28.54892524617946,49.481337165174,6.709887268226639,-0.011365640418468482,illustrative
23,4,28.54892524617946,49.481337165174,14.251038994518973,-0.012149477688707689,illustrative
24,1,28.558029040970162,54.16393248431399,1.3042421422542443,-0.00784364556503855,illustrative
24,2,28.558029040970162,54.16393248431399,4.08082178406928,-0.008471137210241635,illustrative
24,3,28.558029040970162,54.16393248431399,6.762001273039129,-0.009098628855444718,illustrative
24,4,28.558029040970162,54.16393248431399,14.286116914897766,-0.009726120500647802,illustrative
25,1,26.256685127904014,51.19616791484651,1.319530994247985,-0.0061478039806122506,illustrative
25,2,26.256685127904014,51.19616791484651,4.045608418007136,-0.006639628299061231,illustrative
25,3,26.256685127904014,51.19616791484651,6.698544802814253,-0.00713145261751021,illustrative
25,4,26.256685127904014,51.19616791484651,13.988070911464536,-0.00762327693595919,illustrative
26,1,24.921605484397112,54.01411537988108,1.3271672811971966,-0.0034272687276334208,illustrative
26,2,24.921605484397112,54.01411537988108,4.141808837315571,-0.0037014502258440945,illustrative
26,3,24.921605484397112,54.01411537988108,6.809027790128613,-0.003975631724054768,illustrative
26,4,24.921605484397112,54.01411537988108,14.053370177005057,-0.004249813222265442,illustrative
27,1,23.727490736493,57.58582262921046,1.3197951436477147,-0.0006581440071387248,illustrative
27,2,23.727490736493,57.58582262921046,4.162401747911042,-0.0007107955277098228,illustrative
27,3,23.727490736493,57.58582262921046,6.721312116224503,-0.0007634470482809207,illustrative
27,4,23.727490736493,57.58582262921046,14.017142861316751,-0.0008160985688520187,illustrative
28,1,23.765348340738388,60.081097196082794,1.3080669868864114,0.0003511713989450521,illustrative
28,2,23.765348340738388,60.081097196082794,4.134786993035895,0.0003792651108606563,illustrative
28,3,23.765348340738388,60.081097196082794,6.8084810693726405,0.00040735882277626045,illustrative
28,4,23.765348340738388,60.081097196082794,14.228540741124434,0.00043545253469186464,illustrative
29,1,21.831229800320777,62.091771195811,1.3154993061355493,0.0030444401636414284,illustrative
29,2,21.831229800320777,62.091771195811,4.017176143477364,0.003287995376732743,illustrative
29,3,21.831229800320777,62.091771195811,6.838973568939036,0.003531550589824057,illustrative
29,4,21.831229800320777,62.091771195811,14.442476301162149,0.0037751058029153713,illustrative
30,1,21.49738283392036,68.55928630831693,1.3143765535459302,0.00605341385841746,illustrative
30,2,21.49738283392036,68.55928630831693,4.109148948742663,0.006537686967090857,illustrative
30,3,21.49738283392036,68.55928630831693,6.79085283391404,0.007021960075764253,illustrative
30,4,21.49738283392036,68.55928630831693,14.141181966743138,0.00750623318443765,illustrative
31,1,21.63281875415458,67.14491916662904,1.3341048184145234,0.005341610398889553,illustrative
31,2,21.63281875415458,67.14491916662904,4.177063529076233,0.005768939230800717,illustrative
31,3,21.63281875415458,67.14491916662904,6.82385014868455,0.00619626806271188,illustrative
31,4,21.63281875415458,67.14491916662904,14.38984267114019,0.006623596894623045,illustrative
32,1,20.307552866377964,66.43765642784854,1.3092041103280314,0.006141764914452528,illustrative
32,2,20.307552866377964,66.43765642784854,4.1339661043453155,0.006633106107608731,illustrative
32,3,20.307552866377964,66.43765642784854,6.93209070569839,0.007124447300764932,illustrative
32,4,20.307552866377964,66.43765642784854,14.24923621949364,0.007615788493921134,illustrative
33,1,19.106798302959504,72.32562658599821,1.3224252227978497,0.009502673131364164,illustrative
33,2,19.106798302959504,72.32562658599821,4.163471905478907,0.010262886981873299,illustrative
33,3,19.106798302959504,72.32562658599821,6.9154003754999005,0.01102310083238243,illustrative
33,4,19.106798302959504,72.32562658599821,14.413958559754597,0.011783314682891564,illustrative
34,1,20.456987778463134,70.65991977773344,1.332820787681529,0.007797546270977798,illustrative
34,2,20.456987778463134,70.65991977773344,4.147682912783101,0.008421349972656023,illustrative
34,3,20.456987778463134,70.65991977773344,6.94398916335285,0.009045153674334245,illustrative
34,4,20.456987778463134,70.65991977773344,14.34828253792371,0.00966895737601247,illustrative
35,1,20.11067329249236,74.44453376025709,1.3341644520368232,0.009657163776795295,illustrative
35,2,20.11067329249236,74.44453376025709,4.131966120052442,0.010429736878938918,illustrative
35,3,20.11067329249236,74.44453376025709,6.962685462282237,0.01120230998108254,illustrative
35,4,20.11067329249236,74.44453376025709,14.439973602359549,0.011974883083226166,illustrative
36,1,21.114391770712132,73.31374907641083,1.3214625406719338,0.008376371450699246,illustrative
36,2,21.114391770712132,73.31374907641083,4.069494538326726,0.009046481166755186,illustrative
36,3,21.114391770712132,73.31374907641083,6.858118824447316,0.009716590882811125,illustrative
36,4,21.114391770712132,73.31374907641083,14.26963380152549,0.010386700598867064,illustrative
37,1,18.95025575184734,78.33902513862515,1.3531611194744448,0.012136627482290049,illustrative
37,2,18.95025575184734,78.33902513862515,4.152517215507522,0.013107557680873254,illustrative
37,3,18.95025575184734,78.33902513862515,6.85555122310075,0.014078487879456456,illustrative
37,4,18.95025575184734,78.33902513862515,14.449947521700507,0.01504941807803966,illustrative
38,1,18.590725736619515,80.57387117115745,1.2970082545190007,0.013317562443825365,illustrative
38,2,18.590725736619515,80.57387117115745,4.115412111014599,0.014382967439331396,illustrative
38,3,18.590725736619515,80.57387117115745,6.83307375036143,0.015448372434837423,illustrative
38,4,18.590725736619515,80.57387117115745,14.602460066634537,0.016513777430343452,illustrative
39,1,19.89715153095234,80.77756681455642,1.3311529306371153,0.01247937267532443,illustrative
39,2,19.89715153095234,80.77756681455642,4.166079261169935,0.013477722489350386,illustrative
39,3,19.89715153095234,80.77756681455642,6.978168719546861,0.01447607230337634,illustrative
39,4,19.89715153095234,80.77756681455642,14.4963229178699,0.015474422117402294,illustrative
40,1,20.401442179141075,84.80144403521165,1.3384222064737419,0.013780869984829903,illustrative
40,2,20.401442179141075,84.80144403521165,4.130234385928419,0.014883339583616297,illustrative
40,3,20.401442179141075,84.80144403521165,6.920160825871705,0.015985809182402687,illustrative
40,4,20.401442179141075,84.80144403521165,14.690998050511418,0.01708827878118908,illustrative
41,1,20.009696722474388,84.09106006128557,1.3155112986635933,0.013785872425734471,illustrative
41,2,20.009696722474388,84.09106006128557,4.107119219854618,0.01488874221979323,illustrative
41,3,20.009696722474388,84.09106006128557,6.983293256068509,0.015991612013851984,illustrative
41,4,20.009696722474388,84.09106006128557,14.497430347527736,0.017094481807910743,illustrative
42,1,22.298040230315017,82.48881422327908,1.3114366809821147,0.011188956787232678,illustrative
42,2,22.298040230315017,82.48881422327908,4.115919627319687,0.012084073330211293,illustrative
42,3,22.298040230315017,82.48881422327908,6.880758556014706,0.012979189873189906,illustrative
42,4,22.298040230315017,82.48881422327908,14.152329098544127,0.013874306416168521,illustrative
43,1,21.88335748644142,84.90471728529539,1.3125077596751176,0.012579483330367864,illustrative
43,2,21.88335748644142,84.90471728529539,4.164276041705003,0.013585841996797294,illustrative
43,3,21.88335748644142,84.90471728529539,6.768589853027461,0.014592200663226721,illustrative
43,4,21.88335748644142,84.90471728529539,14.45745263495095,0.015598559329656151,illustrative
44,1,21.61391198916497,85.3559685722545,1.3279851227774502,0.013006768771774547,illustrative
44,2,21.61391198916497,85.3559685722545,4.14481218339788,0.014047310273516512,illustrative
44,3,21.61391198916497,85.3559685722545,6.807055080293445,0.015087851775258473,illustrative
44,4,21.61391198916497,85.3559685722545,14.51611158101336,0.016128393277000438,illustrative
45,1,23.448706426410652,82.91071131391776,1.3250266428136344,0.01026020670722855,illustrative
45,2,23.448706426410652,82.91071131391776,4.103153579528443,0.011081023243806835,illustrative
45,3,23.448706426410652,82.91071131391776,6.8080751600408185,0.011901839780385117,illustrative
45,4,23.448706426410652,82.91071131391776,14.596625952903302,0.0127226563169634,illustrative
46,1,25.12091744023105,84.24873507092171,1.2995520001799206,0.009049738635173332,illustrative
46,2,25.12091744023105,84.24873507092171,4.182476228048003,0.009773717725987199,illustrative
46,3,25.12091744023105,84.24873507092171,6.848501944721926,0.010497696816801065,illustrative
46,4,25.12091744023105,84.24873507092171,14.50276682967122,0.011221675907614932,illustrative
47,1,27.02095451088481,81.70445258833644,1.3456296148358429,0.005729661580291867,illustrative
47,2,27.02095451088481,81.70445258833644,4.107707540451586,0.006188034506715217,illustrative
47,3,27.02095451088481,81.70445258833644,6.853782598542622,0.006646407433138566,illustrative
47,4,27.02095451088481,81.70445258833644,14.503132576966875,0.007104780359561916,illustrative
